version,added,durationms,rate,accsize,durationmin,accsizegb
0573,225,3151,0,14452567,0.0525167,0.01346
0574,55,3119,0,14450566,0.0519833,0.0134581
0575,79,3121,0,14450405,0.0520167,0.013458
0576,261,3076,0,14449938,0.0512667,0.0134576
0577,287,3007,0,14448778,0.0501167,0.0134565
0578,159,2989,0,14447516,0.0498167,0.0134553
0579,83,2980,0,14446773,0.0496667,0.0134546
0580,290,2911,0,14446411,0.0485167,0.0134543
0581,170,2863,0,12769244,0.0477167,0.0118923
0582,101,2823,0,12768548,0.04705,0.0118916
0583,174,2800,0,12768005,0.0466667,0.0118911
0584,343,2727,0,12549443,0.04545,0.0116876
0585,151,2658,0,12756958,0.0443,0.0118808
0586,56,2628,0,12756212,0.0438,0.0118801
0587,74,2619,0,12755955,0.04365,0.0118799
0588,247,2587,0,12755525,0.0431167,0.0118795
0589,199,2551,0,12754277,0.0425167,0.0118783
0590,160,2514,0,12753364,0.0419,0.0118775
0591,62,2490,0,12752533,0.0415,0.0118767
0592,244,2445,0,12752268,0.04075,0.0118765
0593,383,2377,0,12750701,0.0396167,0.011875
0594,199,2344,0,12732464,0.0390667,0.011858
0595,183,2269,0,12731278,0.0378167,0.0118569
0596,42,2247,0,12730498,0.03745,0.0118562
0597,93,2246,0,11612100,0.0374333,0.0108146
0598,401,2172,0,11611544,0.0362,0.0108141
0599,170,2114,0,11609299,0.0352333,0.010812
0600,238,2101,0,11608428,0.0350167,0.0108112
0601,252,2026,0,11607363,0.0337667,0.0108102
0602,167,1962,0,11606139,0.0327,0.0108091
0603,130,1942,0,11604984,0.0323667,0.010808
0604,271,1916,0,11604459,0.0319333,0.0108075
0605,131,1873,0,11603088,0.0312167,0.0108062
0606,151,1839,0,11602476,0.03065,0.0108056
0607,44,1839,0,11601621,0.03065,0.0108049
0608,158,1798,0,11601315,0.0299667,0.0108046
0609,306,1732,0,10855034,0.0288667,0.0101095
0610,149,1688,0,10852799,0.0281333,0.0101075
0611,311,1613,0,10852030,0.0268833,0.0101067
0612,159,1555,0,10850474,0.0259167,0.0101053
0613,152,1524,0,10849399,0.0254,0.0101043
0614,328,1463,0,10848617,0.0243833,0.0101036
0615,146,1418,0,10846527,0.0236333,0.0101016
0616,111,1389,0,10845774,0.02315,0.0101009
0617,21,1379,0,10845192,0.0229833,0.0101004
0618,164,1381,0,10635458,0.0230167,0.00990504
0619,265,1333,0,10835935,0.0222167,0.0100918
0620,98,1326,0,10834378,0.0221,0.0100903
0621,53,1273,0,10338277,0.0212167,0.00962827
0622,283,1217,0,10338038,0.0202833,0.00962805
0623,165,1144,0,10336490,0.0190667,0.00962661
0624,140,1127,0,10335706,0.0187833,0.00962588
0625,78,1088,0,10335027,0.0181333,0.00962524
0626,114,1068,0,10334699,0.0178,0.00962494
0627,355,995,0,10334051,0.0165833,0.00962433
0628,161,951,0,10327976,0.01585,0.00961868
0629,144,907,0,10326934,0.0151167,0.00961771
0630,70,893,0,10326162,0.0148833,0.00961699
0631,112,877,0,10325872,0.0146167,0.00961672
0632,287,833,0,10325284,0.0138833,0.00961617
0633,198,744,0,9991717,0.0124,0.00930551
0634,129,704,0,9989123,0.0117333,0.0093031
0635,142,669,0,9988207,0.01115,0.00930224
0636,271,608,0,9784361,0.0101333,0.0091124
0637,165,563,0,9782799,0.00938333,0.00911094
0638,34,564,0,9980592,0.0094,0.00929515
0639,127,546,0,9980486,0.0091,0.00929505
0640,231,493,0,9979595,0.00821667,0.00929422
0641,128,457,0,9978397,0.00761667,0.00929311
0642,208,405,0,9977867,0.00675,0.00929261
0643,248,353,0,9976498,0.00588333,0.00929134
0644,202,284,0,9962242,0.00473333,0.00927806
0645,169,234,0,9744044,0.0039,0.00907485
0646,190,178,1,9935280,0.00296667,0.00925295
0647,272,108,2,9929576,0.0018,0.00924764
0648,253,28,9,9915266,0.000466667,0.00923431
0649,0,1,0,2121,1.66667e-05,1.97534e-06
0650,118,199,0,237675232,0.00331667,0.221352
0651,84,209,0,237675657,0.00348333,0.221353
0652,60,268,0,237675939,0.00446667,0.221353
0653,264,277,0,237677304,0.00461667,0.221354
0654,180,354,0,237682163,0.0059,0.221359
0655,157,368,0,237691186,0.00613333,0.221367
0656,62,401,0,237691372,0.00668333,0.221367
0657,127,418,0,237692058,0.00696667,0.221368
0658,259,453,0,237701813,0.00755,0.221377
0659,118,451,0,237702464,0.00751667,0.221378
0660,56,480,0,237702863,0.008,0.221378
0661,146,482,0,237703696,0.00803333,0.221379
0662,275,520,0,237729820,0.00866667,0.221403
0663,188,579,0,237730719,0.00965,0.221404
0664,170,598,0,237731838,0.00996667,0.221405
0665,50,639,0,237732332,0.01065,0.221405
0666,211,639,0,237733542,0.01065,0.221407
0667,181,707,0,237734570,0.0117833,0.221408
0668,117,707,0,237735307,0.0117833,0.221408
0669,146,740,0,237752619,0.0123333,0.221424
0670,203,751,0,237753677,0.0125167,0.221425
0671,228,821,0,237754956,0.0136833,0.221427
0672,171,860,0,237755876,0.0143333,0.221427
0673,101,870,0,237756438,0.0145,0.221428
0674,31,858,0,237756868,0.0143,0.221428
0675,282,867,0,237758459,0.01445,0.22143
0676,137,907,0,237759233,0.0151167,0.221431
0677,100,916,0,237759892,0.0152667,0.221431
0678,266,951,0,237761469,0.01585,0.221433
0679,161,997,0,237762391,0.0166167,0.221433
0680,127,1023,0,237763179,0.01705,0.221434
0681,363,1068,0,237765378,0.0178,0.221436
0682,192,1125,0,237766697,0.01875,0.221437
0683,149,1146,0,237767737,0.0191,0.221438
0684,85,1167,0,237768652,0.01945,0.221439
0685,36,1140,0,237769195,0.019,0.22144
0686,224,1208,0,237770717,0.0201333,0.221441
0687,222,1193,0,237772802,0.0198833,0.221443
0688,175,1233,0,237774349,0.02055,0.221445
0689,45,1324,0,237774902,0.0220667,0.221445
0690,85,1286,0,237775649,0.0214333,0.221446
0691,327,1313,0,237777526,0.0218833,0.221448
0692,166,1414,0,237778584,0.0235667,0.221449
0693,74,1369,0,237779182,0.0228167,0.221449
0694,140,1379,0,237780139,0.0229833,0.22145
0695,235,1449,0,237781520,0.02415,0.221451
0696,122,1465,0,237782498,0.0244167,0.221452
0697,42,1481,0,237783103,0.0246833,0.221453
0698,124,1483,0,237784405,0.0247167,0.221454
0699,206,1518,0,237785971,0.0253,0.221455
0700,244,1523,0,237787514,0.0253833,0.221457
0701,100,1534,0,237788460,0.0255667,0.221458
0702,20,1538,0,238108543,0.0256333,0.221756
0703,299,1539,0,238110736,0.02565,0.221758
0704,291,1657,0,238112882,0.0276167,0.22176
0705,259,1752,0,238114827,0.0292,0.221762
0706,162,1722,0,238116834,0.0287,0.221764
0707,21,1759,0,238117618,0.0293167,0.221764
0708,78,1765,0,238118637,0.0294167,0.221765
0709,236,1816,0,238120450,0.0302667,0.221767
0710,278,1855,0,238122878,0.0309167,0.221769
0711,117,1842,0,238124100,0.0307,0.22177
0712,44,1838,0,238125032,0.0306333,0.221771
0713,193,1850,0,238126824,0.0308333,0.221773
0714,225,1892,0,238128486,0.0315333,0.221774
0715,124,1845,0,238129795,0.03075,0.221776
0716,27,1909,0,238130688,0.0318167,0.221776
0717,145,1918,0,238132099,0.0319667,0.221778
0718,273,1956,0,238134264,0.0326,0.22178
0719,142,1980,0,238135713,0.033,0.221781
0720,84,2014,0,238136919,0.0335667,0.221782
0721,139,2020,0,238138493,0.0336667,0.221784
0722,284,2078,0,238140710,0.0346333,0.221786
0723,178,2117,0,238142485,0.0352833,0.221787
0724,163,2196,0,238144078,0.0366,0.221789
0725,100,2146,0,238145439,0.0357667,0.22179
0726,131,2125,0,238147100,0.0354167,0.221792
0727,254,2185,0,238149408,0.0364167,0.221794
0728,198,2241,0,238151549,0.03735,0.221796
0729,115,2282,0,238153023,0.0380333,0.221797
0730,78,2287,0,238633581,0.0381167,0.222245
0731,68,2278,0,238634848,0.0379667,0.222246
0732,303,2333,0,238640098,0.0388833,0.222251
0733,100,2330,0,238641594,0.0388333,0.222252
0734,153,2361,0,238643330,0.03935,0.222254
0735,247,2344,0,238645634,0.0390667,0.222256
0736,248,2454,0,238648043,0.0409,0.222258
0737,175,2490,0,238649977,0.0415,0.22226
0738,150,2512,0,238651819,0.0418667,0.222262
0739,156,2530,0,238653945,0.0421667,0.222264
0740,369,2584,0,238976548,0.0430667,0.222564
0741,199,2632,0,239466234,0.0438667,0.22302
0742,161,2696,0,239468452,0.0449333,0.223022
0743,118,2735,0,239470308,0.0455833,0.223024
0744,36,2710,0,239471860,0.0451667,0.223026
0745,236,2723,0,239474410,0.0453833,0.223028
0746,216,2799,0,239476770,0.04665,0.22303
0747,191,2806,0,239479356,0.0467667,0.223033
0748,123,2831,0,239481247,0.0471833,0.223034
0749,325,2855,0,239484583,0.0475833,0.223037
0750,188,2918,0,239486947,0.0486333,0.22304
0751,56,2941,0,239488890,0.0490167,0.223041
0752,46,2964,0,239490603,0.0494,0.223043
0753,266,2981,0,239493324,0.0496833,0.223046
0754,168,3018,0,239495506,0.0503,0.223048
0755,120,3034,0,239497712,0.0505667,0.22305
0756,205,3051,0,239500494,0.05085,0.223052
0757,265,3113,0,239503821,0.0518833,0.223055
0758,149,3147,0,239506214,0.05245,0.223058
0759,208,3181,0,239508989,0.0530167,0.22306
0760,153,3243,0,239511532,0.05405,0.223062
0761,137,3456,0,239839145,0.0576,0.223368
0762,258,3350,0,239842299,0.0558333,0.223371
0763,159,3321,0,239844948,0.05535,0.223373
0764,107,3339,0,239847178,0.05565,0.223375
0765,284,3400,0,239850505,0.0566667,0.223378
0766,191,3427,0,239853481,0.0571167,0.223381
0767,80,3413,0,239855795,0.0568833,0.223383
0768,296,3498,0,239859344,0.0583,0.223386
0769,154,3517,0,239862076,0.0586167,0.223389
0770,154,3535,0,239864942,0.0589167,0.223392
0771,82,3575,0,239867418,0.0595833,0.223394
0772,65,3608,0,239869787,0.0601333,0.223396
0773,295,3597,0,239873713,0.05995,0.2234
0774,240,3703,0,239876849,0.0617167,0.223403
0775,151,3641,0,239879751,0.0606833,0.223405
0776,155,3721,0,240845381,0.0620167,0.224305
0777,21,3728,0,240847727,0.0621333,0.224307
0778,114,3750,0,240850665,0.0625,0.22431
0779,253,3774,0,240854368,0.0629,0.224313
0780,72,3797,0,240856992,0.0632833,0.224316
0781,65,3764,0,240859590,0.0627333,0.224318
0782,28,3828,0,240861939,0.0638,0.22432
0783,87,3830,0,240864577,0.0638333,0.224323
0784,25,3793,0,240866965,0.0632167,0.224325
0785,26,3828,0,240869328,0.0638,0.224327
0786,22,3835,0,240871704,0.0639167,0.224329
0787,46,3777,0,240874225,0.06295,0.224332
0788,40,3834,0,240876686,0.0639,0.224334
0789,74,3839,0,240879381,0.0639833,0.224336
0790,21,3859,0,240881742,0.0643167,0.224339
0791,28,3838,0,240884102,0.0639667,0.224341
0792,21,3816,0,240886453,0.0636,0.224343
0793,21,3827,0,240888814,0.0637833,0.224345
0794,21,3866,0,240891176,0.0644333,0.224347
0795,21,3858,0,240893532,0.0643,0.22435
0796,21,3837,0,240895897,0.06395,0.224352
0797,25,3828,0,240898406,0.0638,0.224354
0798,24,3814,0,240901013,0.0635667,0.224357
0799,27,3856,0,240903469,0.0642667,0.224359
0800,55,3865,0,240906214,0.0644167,0.224361
0801,196,3880,0,240909380,0.0646667,0.224364
0802,455,3931,0,240918072,0.0655167,0.224372
0803,150,4012,0,240921446,0.0668667,0.224376
0804,93,4036,0,240924489,0.0672667,0.224378
0805,26,4054,0,240927151,0.0675667,0.224381
0806,243,4052,0,240930962,0.0675333,0.224384
0807,179,4115,0,240934365,0.0685833,0.224388
0808,176,4393,0,241857750,0.0732167,0.225248
0809,26,4167,0,241860367,0.06945,0.22525
0810,232,4181,0,241864188,0.0696833,0.225254
0811,238,4213,0,241868223,0.0702167,0.225257
0812,123,4275,0,241871508,0.07125,0.22526
0813,303,4264,0,241875630,0.0710667,0.225264
0814,333,4343,0,241879887,0.0723833,0.225268
0815,254,4392,0,241883875,0.0732,0.225272
0816,189,4469,0,241887407,0.0744833,0.225275
0817,29,4457,0,241890452,0.0742833,0.225278
0818,17,4446,0,241893341,0.0741,0.225281
0819,88,4396,0,243339096,0.0732667,0.226627
0820,341,4514,0,243343610,0.0752333,0.226631
0821,182,4531,0,243347316,0.0755167,0.226635
0822,138,4589,0,243350789,0.0764833,0.226638
0823,98,4564,0,243353988,0.0760667,0.226641
0824,33,4580,0,243356971,0.0763333,0.226644
0825,266,4632,0,243361064,0.0772,0.226648
0826,215,4997,0,244020869,0.0832833,0.227262
0827,129,4859,0,244024284,0.0809833,0.227265
0828,39,4683,0,244027347,0.07805,0.227268
0829,188,4750,0,244031019,0.0791667,0.227272
0830,205,4785,0,244034991,0.07975,0.227275
0831,192,4917,0,244038595,0.08195,0.227279
0832,64,4966,0,244041767,0.0827667,0.227282
0833,17,4971,0,244044735,0.08285,0.227284
0834,126,5015,0,244048198,0.0835833,0.227288
0835,296,5059,0,244052263,0.0843167,0.227291
0836,228,5064,0,244056117,0.0844,0.227295
0837,144,5121,0,244059776,0.08535,0.227298
0838,230,5181,0,244063725,0.08635,0.227302
0839,242,5238,0,244067964,0.0873,0.227306
0840,183,5259,0,244071992,0.08765,0.22731
0841,159,5247,0,244075834,0.08745,0.227313
0842,83,5328,0,244079292,0.0888,0.227317
0843,222,5382,0,244083296,0.0897,0.22732
0844,209,5400,0,244087505,0.09,0.227324
0845,143,5406,0,244091305,0.0901,0.227328
0846,69,5931,0,245022310,0.09885,0.228195
0847,18,5563,0,245025557,0.0927167,0.228198
0848,265,5526,0,245029863,0.0921,0.228202
0849,159,5580,0,245033870,0.093,0.228206
0850,118,5629,0,245037540,0.0938167,0.228209
0851,177,5604,0,245041768,0.0934,0.228213
0852,206,5688,0,245045983,0.0948,0.228217
0853,181,5689,0,245050005,0.0948167,0.228221
0854,196,5786,0,245054248,0.0964333,0.228225
0855,23,5772,0,245057641,0.0962,0.228228
0856,115,5888,0,245061335,0.0981333,0.228231
0857,226,5855,0,245065542,0.0975833,0.228235
0858,306,5979,0,245071237,0.09965,0.22824
0859,95,5961,0,245074925,0.09935,0.228244
0860,157,6067,0,245078972,0.101117,0.228248
0861,86,6003,0,245082659,0.10005,0.228251
0862,221,6110,0,245087484,0.101833,0.228256
0863,148,6094,0,245091457,0.101567,0.228259
0864,80,6096,0,245095087,0.1016,0.228263
0865,113,6149,0,245099046,0.102483,0.228266
0866,126,6153,0,245103001,0.10255,0.22827
0867,83,6167,0,245106625,0.102783,0.228273
0868,120,6186,0,245110467,0.1031,0.228277
0869,263,6255,0,245115420,0.10425,0.228282
0870,235,6407,0,245119767,0.106783,0.228286
0871,138,6319,0,245123623,0.105317,0.228289
0872,72,6356,0,245127220,0.105933,0.228293
0873,42,6411,0,245130697,0.10685,0.228296
0874,370,6428,0,245135751,0.107133,0.2283
0875,205,6483,0,245139982,0.10805,0.228304
0876,139,6600,0,245143971,0.11,0.228308
0877,139,6603,0,245147891,0.11005,0.228312
0878,100,7229,0,246262789,0.120483,0.22935
0879,183,6659,0,246267160,0.110983,0.229354
0880,122,6698,0,246271085,0.111633,0.229358
0881,89,6670,0,246274744,0.111167,0.229361
0882,36,6697,0,246278202,0.111617,0.229364
0883,273,6745,0,246282959,0.112417,0.229369
0884,136,6800,0,246286821,0.113333,0.229372
0885,159,6806,0,246290733,0.113433,0.229376
0886,232,6900,0,246295095,0.115,0.22938
0887,194,6923,0,246299337,0.115383,0.229384
0888,181,6934,0,246303461,0.115567,0.229388
0889,140,7036,0,246307482,0.117267,0.229392
0890,79,6990,0,246311104,0.1165,0.229395
0891,172,7020,0,246315445,0.117,0.229399
0892,209,7113,0,246320291,0.11855,0.229404
0893,187,7184,0,246325126,0.119733,0.229408
0894,149,7242,0,246329174,0.1207,0.229412
0895,135,7217,0,246333150,0.120283,0.229416
0896,246,7274,0,246337659,0.121233,0.22942
0897,204,7300,0,246342002,0.121667,0.229424
0898,79,7414,0,246345771,0.123567,0.229427
0899,268,7473,0,246350585,0.12455,0.229432
0900,122,7424,0,246354639,0.123733,0.229436
0901,137,7482,0,246358645,0.1247,0.229439
0902,260,7526,0,246363498,0.125433,0.229444
0903,171,8263,0,249565095,0.137717,0.232426
0904,179,7677,0,249569251,0.12795,0.232429
0905,208,8361,0,249760596,0.13935,0.232608
0906,62,7929,0,250812083,0.13215,0.233587
0907,284,7772,0,250816953,0.129533,0.233591
0908,144,7812,0,250821086,0.1302,0.233595
0909,127,7893,0,250825248,0.13155,0.233599
0910,38,7899,0,250828845,0.13165,0.233603
0911,176,7941,0,250833080,0.13235,0.233607
0912,179,8024,0,250837268,0.133733,0.23361
0913,124,8010,0,250841652,0.1335,0.233614
0914,74,8071,0,250845327,0.134517,0.233618
0915,75,8100,0,250849094,0.135,0.233621
0916,238,8147,0,250854209,0.135783,0.233626
0917,75,8181,0,250857954,0.13635,0.23363
0918,67,8164,0,250861757,0.136067,0.233633
0919,54,8173,0,250865414,0.136217,0.233637
0920,325,8230,0,250870280,0.137167,0.233641
0921,182,8258,0,250874683,0.137633,0.233645
0922,167,8382,0,250878915,0.1397,0.233649
0923,99,8359,0,250882854,0.139317,0.233653
0924,302,8394,0,250887973,0.1399,0.233658
0925,160,8514,0,250892411,0.1419,0.233662
0926,144,8498,0,250896517,0.141633,0.233666
0927,79,8575,0,250900330,0.142917,0.233669
0928,38,8587,0,250903953,0.143117,0.233673
0929,222,8575,0,250908773,0.142917,0.233677
0930,225,9519,0,252248382,0.15865,0.234925
0931,146,8907,0,252252426,0.14845,0.234928
0932,90,8858,0,253751386,0.147633,0.236324
0933,215,8884,0,253755819,0.148067,0.236329
0934,114,8804,0,253759848,0.146733,0.236332
0935,97,8877,0,253763744,0.14795,0.236336
0936,318,8856,0,253769050,0.1476,0.236341
0937,161,8967,0,253773382,0.14945,0.236345
0938,116,8981,0,253777337,0.149683,0.236349
0939,191,9005,0,253781737,0.150083,0.236353
0940,288,9076,0,253787665,0.151267,0.236358
0941,174,9107,0,253792104,0.151783,0.236362
0942,104,9202,0,253796607,0.153367,0.236367
0943,87,9216,0,253800663,0.1536,0.23637
0944,166,9234,0,253805067,0.1539,0.236374
0945,204,9340,0,253810140,0.155667,0.236379
0946,152,9337,0,253814819,0.155617,0.236383
0947,75,9421,0,253818876,0.157017,0.236387
0948,28,9392,0,253822716,0.156533,0.236391
0949,247,9631,0,253827636,0.160517,0.236395
0950,90,9508,0,253831691,0.158467,0.236399
0951,55,9557,0,253835609,0.159283,0.236403
0952,40,9577,0,253839553,0.159617,0.236407
0953,197,10676,0,254895120,0.177933,0.23739
0954,118,9784,0,254899258,0.163067,0.237393
0955,123,9624,0,254903517,0.1604,0.237397
0956,175,9718,0,254908078,0.161967,0.237402
0957,325,9712,0,254913363,0.161867,0.237407
0958,117,9853,0,254917708,0.164217,0.237411
0959,160,9849,0,254922244,0.16415,0.237415
0960,100,9938,0,254926388,0.165633,0.237419
0961,92,11110,0,254264365,0.185167,0.236802
0962,232,10033,0,257375354,0.167217,0.239699
0963,142,10075,0,257379919,0.167917,0.239704
0964,116,10097,0,257384409,0.168283,0.239708
0965,75,10158,0,257388621,0.1693,0.239712
0966,228,10161,0,257393609,0.16935,0.239716
0967,106,10235,0,257397893,0.170583,0.23972
0968,94,10243,0,257402108,0.170717,0.239724
0969,25,10298,0,257406094,0.171633,0.239728
0970,66,10274,0,257410311,0.171233,0.239732
0971,158,10323,0,257415261,0.17205,0.239737
0972,125,10355,0,257419854,0.172583,0.239741
0973,115,10429,0,257424851,0.173817,0.239746
0974,69,10443,0,257429241,0.17405,0.23975
0975,261,11991,0,258512494,0.19985,0.240759
0976,112,10554,0,258517662,0.1759,0.240763
0977,137,10620,0,258522787,0.177,0.240768
0978,211,10713,0,258528299,0.17855,0.240773
0979,25,10692,0,258532843,0.1782,0.240777
0980,31,10706,0,258537423,0.178433,0.240782
0981,119,10742,0,258542476,0.179033,0.240786
0982,236,10804,0,258548298,0.180067,0.240792
0983,116,10858,0,258553717,0.180967,0.240797
0984,125,10929,0,258558822,0.18215,0.240802
0985,125,10912,0,258563976,0.181867,0.240806
0986,199,11006,0,258569570,0.183433,0.240812
0987,80,11070,0,258574550,0.1845,0.240816
0988,31,11035,0,258579361,0.183917,0.240821
0989,86,11065,0,258584439,0.184417,0.240826
0990,256,11060,0,258590937,0.184333,0.240832
0991,144,11161,0,258596176,0.186017,0.240836
0992,215,11194,0,258602037,0.186567,0.240842
0993,50,11241,0,258606917,0.18735,0.240846
0994,164,11298,0,258612702,0.1883,0.240852
0995,207,12997,0,259774357,0.216617,0.241934
0996,153,11407,0,259780113,0.190117,0.241939
0997,0,11331,0,259785233,0.18885,0.241944
0998,0,11428,0,259790353,0.190467,0.241949
0999,0,11360,0,259795473,0.189333,0.241953
01000,172,11511,0,259801496,0.19185,0.241959
01001,169,11492,0,259807691,0.191533,0.241965
01002,102,11568,0,259813328,0.1928,0.24197
01003,103,11582,0,259819035,0.193033,0.241975
01004,193,11675,0,259825139,0.194583,0.241981
01005,101,11663,0,259830714,0.194383,0.241986
01006,29,11737,0,259836025,0.195617,0.241991
01007,53,11691,0,259841469,0.19485,0.241996
01008,236,11776,0,259848378,0.196267,0.242003
01009,159,11832,0,259854524,0.1972,0.242008
01010,191,11899,0,259860567,0.198317,0.242014
01011,78,11994,0,259866087,0.1999,0.242019
01012,217,13611,0,263717373,0.22685,0.245606
01013,171,12095,0,263723603,0.201583,0.245612
01014,143,13775,0,264802138,0.229583,0.246616
01015,85,12373,0,264807882,0.206217,0.246622
01016,101,12161,0,264813758,0.202683,0.246627
01017,159,12283,0,264819903,0.204717,0.246633
01018,152,12248,0,264826570,0.204133,0.246639
01019,72,12268,0,264832316,0.204467,0.246644
01020,145,12339,0,264839075,0.20565,0.246651
01021,201,12370,0,264845428,0.206167,0.246657
01022,131,12479,0,264851354,0.207983,0.246662
01023,185,12460,0,264857501,0.207667,0.246668
01024,201,12537,0,264863681,0.20895,0.246674
01025,129,12542,0,264869549,0.209033,0.246679
01026,64,12584,0,264875259,0.209733,0.246684
01027,46,12607,0,264880809,0.210117,0.246689
01028,29,12564,0,264886326,0.2094,0.246695
01029,105,12631,0,264892113,0.210517,0.2467
01030,107,12593,0,264898089,0.209883,0.246706
01031,122,12659,0,264904193,0.210983,0.246711
01032,281,12695,0,264911125,0.211583,0.246718
01033,173,14820,0,265939584,0.247,0.247676
01034,49,12793,0,265945186,0.213217,0.247681
01035,67,12745,0,265950905,0.212417,0.247686
01036,265,12834,0,265957811,0.2139,0.247693
01037,161,12896,0,265963911,0.214933,0.247698
01038,138,12931,0,265969974,0.215517,0.247704
01039,95,12924,0,265975780,0.2154,0.247709
01040,34,12941,0,265981385,0.215683,0.247714
01041,207,12998,0,265987777,0.216633,0.24772
01042,135,13013,0,265993927,0.216883,0.247726
01043,82,13238,0,265999791,0.220633,0.247732
01044,48,13097,0,266005477,0.218283,0.247737
01045,54,13077,0,266011232,0.21795,0.247742
01046,164,13140,0,266017564,0.219,0.247748
01047,133,13160,0,266023595,0.219333,0.247754
01048,116,13211,0,266029660,0.220183,0.247759
01049,100,13252,0,266035558,0.220867,0.247765
01050,195,15072,0,264954950,0.2512,0.246759
01051,128,13830,0,267125432,0.2305,0.24878
01052,68,13304,0,267131216,0.221733,0.248785
01053,43,13380,0,267136885,0.223,0.248791
01054,202,13404,0,267143443,0.2234,0.248797
01055,319,13434,0,267151198,0.2239,0.248804
01056,174,13521,0,267157644,0.22535,0.24881
01057,212,15704,0,270609217,0.261733,0.252024
01058,109,13748,0,270615326,0.229133,0.25203
01059,283,13694,0,270622653,0.228233,0.252037
01060,108,13697,0,270629067,0.228283,0.252043
01061,126,13779,0,270635593,0.22965,0.252049
01062,49,13726,0,270641753,0.228767,0.252055
01063,37,13775,0,270647844,0.229583,0.25206
01064,201,13816,0,270654616,0.230267,0.252067
01065,214,13873,0,270661732,0.231217,0.252073
01066,70,13894,0,270667982,0.231567,0.252079
01067,34,13948,0,270674087,0.232467,0.252085
01068,97,16327,0,272106230,0.272117,0.253419
01069,226,13995,0,272113340,0.23325,0.253425
01070,163,13976,0,272120086,0.232933,0.253432
01071,89,14005,0,272126545,0.233417,0.253438
01072,221,14091,0,272134518,0.23485,0.253445
01073,321,14116,0,272142103,0.235267,0.253452
01074,211,14191,0,272149349,0.236517,0.253459
01075,172,14219,0,272156472,0.236983,0.253465
01076,119,14271,0,272163334,0.23785,0.253472
01077,274,14286,0,272170989,0.2381,0.253479
01078,150,14366,0,272178024,0.239433,0.253486
01079,132,14344,0,272185180,0.239067,0.253492
01080,130,14385,0,272192073,0.23975,0.253499
01081,57,14437,0,272198716,0.240617,0.253505
01082,247,14436,0,272206231,0.2406,0.253512
01083,156,14527,0,272213261,0.242117,0.253518
01084,80,16857,0,273637325,0.28095,0.254845
01085,160,14905,0,273644645,0.248417,0.254851
01086,300,14703,0,273652860,0.24505,0.254859
01087,111,14654,0,273659922,0.244233,0.254866
01088,29,14716,0,273666626,0.245267,0.254872
01089,80,14759,0,273673595,0.245983,0.254878
01090,249,14747,0,273681377,0.245783,0.254886
01091,128,14783,0,273688491,0.246383,0.254892
01092,161,14870,0,273695765,0.247833,0.254899
01093,113,14904,0,273702770,0.2484,0.254906
01094,141,14905,0,273709855,0.248417,0.254912
01095,248,14994,0,273717673,0.2499,0.254919
01096,117,15011,0,273724791,0.250183,0.254926
01097,170,15086,0,273732176,0.251433,0.254933
01098,29,15194,0,273738927,0.253233,0.254939
01099,64,17878,0,277039777,0.297967,0.258013
01100,247,17618,0,275705191,0.293633,0.25677
01101,162,15676,0,278477007,0.261267,0.259352
01102,73,15309,0,278483963,0.25515,0.259358
01103,144,15258,0,278491239,0.2543,0.259365
01104,202,15353,0,278499083,0.255883,0.259372
01105,85,15375,0,278506370,0.25625,0.259379
01106,168,15379,0,278514054,0.256317,0.259386
01107,264,15450,0,278522301,0.2575,0.259394
01108,137,15548,0,278529862,0.259133,0.259401
01109,203,15638,0,278537589,0.260633,0.259408
01110,85,15628,0,278544939,0.260467,0.259415
01111,43,15694,0,278552019,0.261567,0.259422
01112,189,15707,0,278559840,0.261783,0.259429
01113,196,15774,0,278567904,0.2629,0.259437
01114,107,15868,0,278575284,0.264467,0.259443
01115,94,15870,0,278582617,0.2645,0.25945
01116,230,19056,0,280112699,0.3176,0.260875
01117,141,16356,0,285848060,0.2726,0.266217
01118,84,16539,0,285855469,0.27565,0.266224
01119,29,16672,0,285862693,0.277867,0.26623
01120,136,16752,0,285870330,0.2792,0.266237
01121,187,16867,0,285878677,0.281117,0.266245
01122,129,16976,0,285886308,0.282933,0.266252
01123,37,17067,0,285893546,0.28445,0.266259
01124,81,17078,0,285901064,0.284633,0.266266
01125,251,17191,0,285909370,0.286517,0.266274
01126,155,17307,0,285917308,0.28845,0.266281
01127,109,17359,0,285924957,0.289317,0.266288
01128,64,17421,0,285932349,0.29035,0.266295
01129,52,17392,0,285939871,0.289867,0.266302
01130,220,17530,0,285947956,0.292167,0.26631
01131,211,20043,0,281841835,0.33405,0.262486
01132,48,17463,0,288097394,0.29105,0.268312
01133,62,17744,0,288104775,0.295733,0.268318
01134,144,17801,0,288113101,0.296683,0.268326
01135,242,17918,0,288121504,0.298633,0.268334
01136,166,21349,0,286163173,0.355817,0.26651
01137,48,18300,0,292280620,0.305,0.272208
01138,85,18067,0,292288222,0.301117,0.272215
01139,234,18192,0,292296535,0.3032,0.272222
01140,95,18260,0,292304283,0.304333,0.27223
01141,29,18336,0,292311749,0.3056,0.272237
01142,80,18374,0,292319511,0.306233,0.272244
01143,244,18471,0,292328570,0.30785,0.272252
01144,144,18549,0,292336753,0.30915,0.27226
01145,147,18640,0,292345205,0.310667,0.272268
01146,148,20830,0,287700313,0.347167,0.267942
